alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A103729,5G users unable to establish data sessions,West India,IMS,high,31,Ericsson,Restarted packet gateway and validated connectivity,2025-02-08 20:15:00,High user impact
A103730,Fiber latency spike between backbone nodes,North India,4G,low,24,Juniper,Re-routed traffic through alternate path,2025-02-08 20:30:00,High user impact
A103731,5G users unable to establish data sessions,South India,IMS,medium,143,Nokia,Restarted packet gateway and validated connectivity,2025-02-08 20:45:00,High user impact
A103732,Fiber latency spike between backbone nodes,South India,4G,critical,94,Nokia,Re-routed traffic through alternate path,2025-02-08 21:00:00,High user impact
A103733,5G users unable to establish data sessions,South India,5G,critical,67,Nokia,Restarted packet gateway and validated connectivity,2025-02-08 21:15:00,High user impact
A103734,Radio link failures across sectors,West India,5G,critical,211,Ericsson,Replaced faulty radio module,2025-02-08 21:30:00,High user impact
A103735,Intermittent voice service degradation,North India,Fiber,critical,62,Ericsson,Adjusted radio and QoS parameters,2025-02-08 21:45:00,High user impact
A103736,Multiple BTS synchronization failures,North India,IMS,critical,153,Huawei,Reconfigured timing source and synchronization settings,2025-02-08 22:00:00,High user impact
A103737,Multiple BTS synchronization failures,South India,4G,high,198,Huawei,Reconfigured timing source and synchronization settings,2025-02-08 22:15:00,High user impact
A103738,Multiple BTS synchronization failures,East India,4G,medium,46,Ericsson,Reconfigured timing source and synchronization settings,2025-02-08 22:30:00,High user impact
A103739,DNS resolution issues impacting services,North India,4G,low,149,Ericsson,Updated DNS configuration and cache,2025-02-08 22:45:00,High user impact
A103740,Fiber latency spike between backbone nodes,North India,5G,high,206,Nokia,Re-routed traffic through alternate path,2025-02-08 23:00:00,High user impact
A103741,Intermittent voice service degradation,South India,Core Network,low,204,Huawei,Adjusted radio and QoS parameters,2025-02-08 23:15:00,High user impact
A103742,Intermittent voice service degradation,South India,4G,high,39,Nokia,Adjusted radio and QoS parameters,2025-02-08 23:30:00,Moderate user impact
A103743,Backhaul congestion detected,West India,Fiber,medium,24,Juniper,Applied traffic engineering optimization,2025-02-08 23:45:00,High user impact
A103744,Radio link failures across sectors,East India,4G,medium,21,Juniper,Replaced faulty radio module,2025-02-09 00:00:00,Moderate user impact
A103745,Packet gateway overload during peak traffic,West India,Fiber,high,149,Juniper,Added capacity and balanced traffic,2025-02-09 00:15:00,High user impact
A103746,Increased call drops after configuration update,West India,5G,high,51,Nokia,Rolled back configuration and monitored KPIs,2025-02-09 00:30:00,High user impact
A103747,Increased call drops after configuration update,East India,4G,medium,64,Cisco,Rolled back configuration and monitored KPIs,2025-02-09 00:45:00,High user impact
A103748,Packet gateway overload during peak traffic,North India,Core Network,medium,43,Huawei,Added capacity and balanced traffic,2025-02-09 01:00:00,High user impact
A103749,Core authentication service failures,South India,IMS,low,236,Cisco,Restarted authentication cluster,2025-02-09 01:15:00,Moderate user impact
A103750,Increased call drops after configuration update,South India,5G,medium,201,Juniper,Rolled back configuration and monitored KPIs,2025-02-09 01:30:00,High user impact
A103751,Intermittent voice service degradation,North India,Fiber,low,194,Nokia,Adjusted radio and QoS parameters,2025-02-09 01:45:00,High user impact
A103752,Packet gateway overload during peak traffic,South India,5G,low,47,Huawei,Added capacity and balanced traffic,2025-02-09 02:00:00,High user impact
A103753,Multiple BTS synchronization failures,West India,5G,critical,95,Huawei,Reconfigured timing source and synchronization settings,2025-02-09 02:15:00,Moderate user impact
A103754,Multiple BTS synchronization failures,South India,5G,high,40,Huawei,Reconfigured timing source and synchronization settings,2025-02-09 02:30:00,Moderate user impact
A103755,Multiple BTS synchronization failures,West India,Core Network,high,17,Juniper,Reconfigured timing source and synchronization settings,2025-02-09 02:45:00,High user impact
A103756,Backhaul congestion detected,South India,4G,high,71,Huawei,Applied traffic engineering optimization,2025-02-09 03:00:00,High user impact
A103757,Packet gateway overload during peak traffic,North India,IMS,critical,44,Nokia,Added capacity and balanced traffic,2025-02-09 03:15:00,Moderate user impact
A103758,Packet gateway overload during peak traffic,North India,5G,high,177,Juniper,Added capacity and balanced traffic,2025-02-09 03:30:00,High user impact
A103759,Fiber latency spike between backbone nodes,North India,Core Network,high,6,Cisco,Re-routed traffic through alternate path,2025-02-09 03:45:00,High user impact
A103760,5G users unable to establish data sessions,South India,4G,medium,167,Nokia,Restarted packet gateway and validated connectivity,2025-02-09 04:00:00,High user impact
A103761,Multiple BTS synchronization failures,North India,Core Network,high,155,Huawei,Reconfigured timing source and synchronization settings,2025-02-09 04:15:00,High user impact
A103762,Increased call drops after configuration update,West India,Fiber,medium,163,Cisco,Rolled back configuration and monitored KPIs,2025-02-09 04:30:00,Moderate user impact
A103763,DNS resolution issues impacting services,South India,IMS,high,115,Huawei,Updated DNS configuration and cache,2025-02-09 04:45:00,High user impact
A103764,DNS resolution issues impacting services,North India,IMS,high,96,Nokia,Updated DNS configuration and cache,2025-02-09 05:00:00,High user impact
A103765,DNS resolution issues impacting services,East India,Core Network,low,203,Nokia,Updated DNS configuration and cache,2025-02-09 05:15:00,High user impact
A103766,Core authentication service failures,North India,Fiber,high,9,Cisco,Restarted authentication cluster,2025-02-09 05:30:00,High user impact
A103767,Backhaul congestion detected,West India,Fiber,low,154,Nokia,Applied traffic engineering optimization,2025-02-09 05:45:00,High user impact
A103768,Radio link failures across sectors,East India,4G,high,25,Juniper,Replaced faulty radio module,2025-02-09 06:00:00,High user impact
A103769,Fiber latency spike between backbone nodes,South India,5G,low,227,Juniper,Re-routed traffic through alternate path,2025-02-09 06:15:00,High user impact
A103770,Fiber latency spike between backbone nodes,East India,4G,medium,208,Huawei,Re-routed traffic through alternate path,2025-02-09 06:30:00,High user impact
A103771,Backhaul congestion detected,South India,Fiber,low,110,Nokia,Applied traffic engineering optimization,2025-02-09 06:45:00,High user impact
A103772,5G users unable to establish data sessions,South India,Fiber,low,48,Ericsson,Restarted packet gateway and validated connectivity,2025-02-09 07:00:00,High user impact
A103773,Packet gateway overload during peak traffic,South India,5G,high,49,Juniper,Added capacity and balanced traffic,2025-02-09 07:15:00,High user impact
A103774,Core authentication service failures,West India,5G,medium,217,Nokia,Restarted authentication cluster,2025-02-09 07:30:00,High user impact
A103775,Core authentication service failures,South India,IMS,medium,72,Huawei,Restarted authentication cluster,2025-02-09 07:45:00,High user impact
A103776,Core authentication service failures,North India,5G,low,22,Ericsson,Restarted authentication cluster,2025-02-09 08:00:00,High user impact
A103777,Multiple BTS synchronization failures,South India,IMS,high,17,Nokia,Reconfigured timing source and synchronization settings,2025-02-09 08:15:00,High user impact
A103778,Multiple BTS synchronization failures,South India,4G,medium,56,Nokia,Reconfigured timing source and synchronization settings,2025-02-09 08:30:00,High user impact
A103779,Fiber latency spike between backbone nodes,South India,IMS,medium,123,Nokia,Re-routed traffic through alternate path,2025-02-09 08:45:00,Moderate user impact
A103780,Core authentication service failures,East India,5G,critical,182,Juniper,Restarted authentication cluster,2025-02-09 09:00:00,Moderate user impact
A103781,Fiber latency spike between backbone nodes,West India,Core Network,medium,173,Huawei,Re-routed traffic through alternate path,2025-02-09 09:15:00,Moderate user impact
A103782,Core authentication service failures,East India,5G,low,180,Cisco,Restarted authentication cluster,2025-02-09 09:30:00,High user impact
A103783,Core authentication service failures,South India,IMS,critical,105,Huawei,Restarted authentication cluster,2025-02-09 09:45:00,High user impact
A103784,5G users unable to establish data sessions,West India,4G,low,88,Nokia,Restarted packet gateway and validated connectivity,2025-02-09 10:00:00,High user impact
A103785,Packet gateway overload during peak traffic,West India,4G,medium,118,Ericsson,Added capacity and balanced traffic,2025-02-09 10:15:00,High user impact
A103786,Multiple BTS synchronization failures,East India,5G,critical,231,Ericsson,Reconfigured timing source and synchronization settings,2025-02-09 10:30:00,High user impact
A103787,Intermittent voice service degradation,East India,Fiber,medium,187,Nokia,Adjusted radio and QoS parameters,2025-02-09 10:45:00,Moderate user impact
A103788,Multiple BTS synchronization failures,North India,Fiber,high,104,Ericsson,Reconfigured timing source and synchronization settings,2025-02-09 11:00:00,High user impact
A103789,Multiple BTS synchronization failures,East India,IMS,medium,123,Huawei,Reconfigured timing source and synchronization settings,2025-02-09 11:15:00,High user impact
A103790,Backhaul congestion detected,South India,Core Network,critical,233,Nokia,Applied traffic engineering optimization,2025-02-09 11:30:00,High user impact
A103791,Packet gateway overload during peak traffic,South India,Fiber,high,51,Cisco,Added capacity and balanced traffic,2025-02-09 11:45:00,High user impact
A103792,Increased call drops after configuration update,South India,IMS,medium,224,Juniper,Rolled back configuration and monitored KPIs,2025-02-09 12:00:00,High user impact
A103793,Backhaul congestion detected,South India,IMS,low,27,Juniper,Applied traffic engineering optimization,2025-02-09 12:15:00,High user impact
A103794,Multiple BTS synchronization failures,South India,4G,low,183,Huawei,Reconfigured timing source and synchronization settings,2025-02-09 12:30:00,High user impact
A103795,DNS resolution issues impacting services,North India,5G,medium,83,Cisco,Updated DNS configuration and cache,2025-02-09 12:45:00,High user impact
A103796,Fiber latency spike between backbone nodes,West India,4G,medium,93,Juniper,Re-routed traffic through alternate path,2025-02-09 13:00:00,High user impact
A103797,Core authentication service failures,South India,4G,high,119,Huawei,Restarted authentication cluster,2025-02-09 13:15:00,High user impact
A103798,Packet gateway overload during peak traffic,South India,Core Network,high,99,Nokia,Added capacity and balanced traffic,2025-02-09 13:30:00,High user impact
A103799,Core authentication service failures,West India,4G,high,15,Nokia,Restarted authentication cluster,2025-02-09 13:45:00,High user impact
A103800,DNS resolution issues impacting services,South India,5G,medium,185,Ericsson,Updated DNS configuration and cache,2025-02-09 14:00:00,High user impact
A103801,Intermittent voice service degradation,West India,Core Network,medium,133,Huawei,Adjusted radio and QoS parameters,2025-02-09 14:15:00,High user impact
A103802,Fiber latency spike between backbone nodes,South India,Fiber,low,190,Juniper,Re-routed traffic through alternate path,2025-02-09 14:30:00,High user impact
A103803,Intermittent voice service degradation,South India,4G,low,209,Cisco,Adjusted radio and QoS parameters,2025-02-09 14:45:00,Moderate user impact
A103804,DNS resolution issues impacting services,South India,Fiber,low,177,Cisco,Updated DNS configuration and cache,2025-02-09 15:00:00,High user impact
A103805,Core authentication service failures,West India,IMS,high,80,Juniper,Restarted authentication cluster,2025-02-09 15:15:00,High user impact
A103806,Packet gateway overload during peak traffic,East India,Core Network,medium,122,Ericsson,Added capacity and balanced traffic,2025-02-09 15:30:00,Moderate user impact
A103807,DNS resolution issues impacting services,West India,Core Network,high,220,Huawei,Updated DNS configuration and cache,2025-02-09 15:45:00,High user impact
A103808,Core authentication service failures,East India,4G,high,38,Cisco,Restarted authentication cluster,2025-02-09 16:00:00,High user impact
A103809,DNS resolution issues impacting services,West India,Fiber,critical,235,Ericsson,Updated DNS configuration and cache,2025-02-09 16:15:00,Moderate user impact
A103810,DNS resolution issues impacting services,South India,IMS,medium,137,Ericsson,Updated DNS configuration and cache,2025-02-09 16:30:00,High user impact
A103811,5G users unable to establish data sessions,West India,IMS,low,126,Ericsson,Restarted packet gateway and validated connectivity,2025-02-09 16:45:00,High user impact
A103812,5G users unable to establish data sessions,South India,Core Network,high,83,Juniper,Restarted packet gateway and validated connectivity,2025-02-09 17:00:00,High user impact
A103813,Core authentication service failures,East India,Core Network,low,65,Ericsson,Restarted authentication cluster,2025-02-09 17:15:00,High user impact
A103814,Radio link failures across sectors,South India,Core Network,critical,63,Huawei,Replaced faulty radio module,2025-02-09 17:30:00,High user impact
A103815,Core authentication service failures,South India,Core Network,high,67,Cisco,Restarted authentication cluster,2025-02-09 17:45:00,High user impact
A103816,Backhaul congestion detected,West India,5G,high,10,Juniper,Applied traffic engineering optimization,2025-02-09 18:00:00,High user impact
A103817,Fiber latency spike between backbone nodes,East India,Core Network,low,51,Juniper,Re-routed traffic through alternate path,2025-02-09 18:15:00,High user impact
A103818,Packet gateway overload during peak traffic,North India,Core Network,high,162,Juniper,Added capacity and balanced traffic,2025-02-09 18:30:00,Moderate user impact
A103819,DNS resolution issues impacting services,West India,IMS,medium,60,Ericsson,Updated DNS configuration and cache,2025-02-09 18:45:00,High user impact
A103820,Core authentication service failures,East India,4G,medium,57,Huawei,Restarted authentication cluster,2025-02-09 19:00:00,High user impact
A103821,Fiber latency spike between backbone nodes,North India,Core Network,high,182,Cisco,Re-routed traffic through alternate path,2025-02-09 19:15:00,High user impact
A103822,5G users unable to establish data sessions,West India,5G,high,85,Huawei,Restarted packet gateway and validated connectivity,2025-02-09 19:30:00,High user impact
A103823,Intermittent voice service degradation,West India,5G,low,217,Huawei,Adjusted radio and QoS parameters,2025-02-09 19:45:00,Moderate user impact
A103824,DNS resolution issues impacting services,North India,Core Network,medium,184,Cisco,Updated DNS configuration and cache,2025-02-09 20:00:00,Moderate user impact
A103825,5G users unable to establish data sessions,South India,5G,medium,57,Cisco,Restarted packet gateway and validated connectivity,2025-02-09 20:15:00,High user impact
A103826,Fiber latency spike between backbone nodes,West India,4G,high,178,Juniper,Re-routed traffic through alternate path,2025-02-09 20:30:00,Moderate user impact
A103827,Intermittent voice service degradation,South India,5G,low,219,Juniper,Adjusted radio and QoS parameters,2025-02-09 20:45:00,High user impact
A103828,DNS resolution issues impacting services,North India,4G,critical,130,Cisco,Updated DNS configuration and cache,2025-02-09 21:00:00,Moderate user impact
A103829,Radio link failures across sectors,South India,Core Network,critical,201,Ericsson,Replaced faulty radio module,2025-02-09 21:15:00,High user impact
A103830,Backhaul congestion detected,East India,Fiber,high,6,Juniper,Applied traffic engineering optimization,2025-02-09 21:30:00,High user impact
A103831,Packet gateway overload during peak traffic,West India,5G,low,155,Nokia,Added capacity and balanced traffic,2025-02-09 21:45:00,High user impact
A103832,Intermittent voice service degradation,South India,4G,medium,175,Huawei,Adjusted radio and QoS parameters,2025-02-09 22:00:00,High user impact
A103833,Packet gateway overload during peak traffic,South India,5G,high,168,Huawei,Added capacity and balanced traffic,2025-02-09 22:15:00,High user impact
A103834,Radio link failures across sectors,West India,5G,high,161,Cisco,Replaced faulty radio module,2025-02-09 22:30:00,High user impact
A103835,Intermittent voice service degradation,North India,Core Network,low,162,Nokia,Adjusted radio and QoS parameters,2025-02-09 22:45:00,High user impact
A103836,5G users unable to establish data sessions,West India,Fiber,medium,160,Nokia,Restarted packet gateway and validated connectivity,2025-02-09 23:00:00,High user impact
A103837,DNS resolution issues impacting services,South India,5G,critical,195,Nokia,Updated DNS configuration and cache,2025-02-09 23:15:00,High user impact
A103838,Increased call drops after configuration update,East India,Core Network,medium,142,Juniper,Rolled back configuration and monitored KPIs,2025-02-09 23:30:00,Moderate user impact
A103839,5G users unable to establish data sessions,North India,4G,medium,101,Ericsson,Restarted packet gateway and validated connectivity,2025-02-09 23:45:00,High user impact
A103840,Radio link failures across sectors,South India,5G,critical,140,Cisco,Replaced faulty radio module,2025-02-10 00:00:00,High user impact
A103841,Packet gateway overload during peak traffic,West India,IMS,critical,153,Ericsson,Added capacity and balanced traffic,2025-02-10 00:15:00,High user impact
A103842,Radio link failures across sectors,South India,Core Network,low,119,Ericsson,Replaced faulty radio module,2025-02-10 00:30:00,Moderate user impact
A103843,Intermittent voice service degradation,North India,5G,critical,110,Cisco,Adjusted radio and QoS parameters,2025-02-10 00:45:00,High user impact
A103844,5G users unable to establish data sessions,North India,5G,medium,136,Juniper,Restarted packet gateway and validated connectivity,2025-02-10 01:00:00,High user impact
A103845,Increased call drops after configuration update,North India,4G,medium,107,Juniper,Rolled back configuration and monitored KPIs,2025-02-10 01:15:00,High user impact
A103846,Core authentication service failures,North India,IMS,high,171,Huawei,Restarted authentication cluster,2025-02-10 01:30:00,High user impact
A103847,5G users unable to establish data sessions,West India,IMS,high,9,Juniper,Restarted packet gateway and validated connectivity,2025-02-10 01:45:00,High user impact
A103848,Intermittent voice service degradation,West India,Fiber,critical,149,Ericsson,Adjusted radio and QoS parameters,2025-02-10 02:00:00,High user impact
A103849,Increased call drops after configuration update,South India,5G,medium,5,Juniper,Rolled back configuration and monitored KPIs,2025-02-10 02:15:00,High user impact
A103850,Core authentication service failures,East India,Core Network,critical,48,Nokia,Restarted authentication cluster,2025-02-10 02:30:00,High user impact
A103851,5G users unable to establish data sessions,South India,4G,high,140,Juniper,Restarted packet gateway and validated connectivity,2025-02-10 02:45:00,Moderate user impact
A103852,Increased call drops after configuration update,East India,4G,medium,167,Huawei,Rolled back configuration and monitored KPIs,2025-02-10 03:00:00,High user impact
A103853,Packet gateway overload during peak traffic,East India,4G,medium,88,Huawei,Added capacity and balanced traffic,2025-02-10 03:15:00,High user impact
A103854,Radio link failures across sectors,South India,5G,critical,179,Nokia,Replaced faulty radio module,2025-02-10 03:30:00,High user impact
A103855,5G users unable to establish data sessions,West India,Fiber,high,80,Nokia,Restarted packet gateway and validated connectivity,2025-02-10 03:45:00,High user impact
A103856,Radio link failures across sectors,South India,5G,medium,157,Nokia,Replaced faulty radio module,2025-02-10 04:00:00,Moderate user impact
A103857,Multiple BTS synchronization failures,West India,IMS,medium,68,Huawei,Reconfigured timing source and synchronization settings,2025-02-10 04:15:00,Moderate user impact
A103858,Intermittent voice service degradation,South India,4G,medium,215,Juniper,Adjusted radio and QoS parameters,2025-02-10 04:30:00,High user impact
A103859,Core authentication service failures,West India,Fiber,high,119,Nokia,Restarted authentication cluster,2025-02-10 04:45:00,Low user impact
A103860,Core authentication service failures,North India,5G,medium,221,Huawei,Restarted authentication cluster,2025-02-10 05:00:00,High user impact
A103861,Radio link failures across sectors,North India,IMS,medium,200,Ericsson,Replaced faulty radio module,2025-02-10 05:15:00,High user impact
A103862,DNS resolution issues impacting services,North India,5G,high,207,Nokia,Updated DNS configuration and cache,2025-02-10 05:30:00,High user impact
A103863,Core authentication service failures,North India,4G,high,74,Ericsson,Restarted authentication cluster,2025-02-10 05:45:00,High user impact
A103864,Radio link failures across sectors,West India,4G,critical,150,Juniper,Replaced faulty radio module,2025-02-10 06:00:00,High user impact
A103865,Radio link failures across sectors,East India,4G,medium,187,Nokia,Replaced faulty radio module,2025-02-10 06:15:00,High user impact
A103866,Fiber latency spike between backbone nodes,East India,Core Network,medium,14,Juniper,Re-routed traffic through alternate path,2025-02-10 06:30:00,High user impact
A103867,Intermittent voice service degradation,South India,5G,critical,109,Nokia,Adjusted radio and QoS parameters,2025-02-10 06:45:00,High user impact
A103868,Radio link failures across sectors,West India,4G,high,150,Ericsson,Replaced faulty radio module,2025-02-10 07:00:00,High user impact
A103869,Packet gateway overload during peak traffic,West India,4G,low,139,Cisco,Added capacity and balanced traffic,2025-02-10 07:15:00,High user impact
A103870,Intermittent voice service degradation,East India,Core Network,high,7,Ericsson,Adjusted radio and QoS parameters,2025-02-10 07:30:00,High user impact
A103871,Backhaul congestion detected,East India,4G,critical,150,Nokia,Applied traffic engineering optimization,2025-02-10 07:45:00,High user impact
A103872,Radio link failures across sectors,West India,IMS,medium,156,Juniper,Replaced faulty radio module,2025-02-10 08:00:00,High user impact
A103873,DNS resolution issues impacting services,North India,Core Network,medium,87,Cisco,Updated DNS configuration and cache,2025-02-10 08:15:00,High user impact
A103874,DNS resolution issues impacting services,West India,IMS,medium,186,Nokia,Updated DNS configuration and cache,2025-02-10 08:30:00,High user impact
A103875,Radio link failures across sectors,North India,5G,critical,116,Nokia,Replaced faulty radio module,2025-02-10 08:45:00,Moderate user impact
A103876,Packet gateway overload during peak traffic,North India,IMS,medium,17,Nokia,Added capacity and balanced traffic,2025-02-10 09:00:00,High user impact
A103877,Increased call drops after configuration update,South India,IMS,medium,159,Ericsson,Rolled back configuration and monitored KPIs,2025-02-10 09:15:00,High user impact
A103878,Fiber latency spike between backbone nodes,South India,5G,critical,108,Ericsson,Re-routed traffic through alternate path,2025-02-10 09:30:00,Moderate user impact
A103879,Packet gateway overload during peak traffic,West India,Core Network,medium,172,Nokia,Added capacity and balanced traffic,2025-02-10 09:45:00,High user impact
A103880,Intermittent voice service degradation,South India,5G,high,22,Huawei,Adjusted radio and QoS parameters,2025-02-10 10:00:00,High user impact
A103881,Intermittent voice service degradation,South India,4G,low,81,Juniper,Adjusted radio and QoS parameters,2025-02-10 10:15:00,Moderate user impact
A103882,Intermittent voice service degradation,North India,Core Network,medium,43,Nokia,Adjusted radio and QoS parameters,2025-02-10 10:30:00,High user impact
A103883,5G users unable to establish data sessions,West India,Core Network,high,143,Huawei,Restarted packet gateway and validated connectivity,2025-02-10 10:45:00,High user impact
A103884,Fiber latency spike between backbone nodes,West India,Fiber,high,175,Ericsson,Re-routed traffic through alternate path,2025-02-10 11:00:00,High user impact
A103885,Radio link failures across sectors,West India,5G,high,186,Juniper,Replaced faulty radio module,2025-02-10 11:15:00,High user impact
A103886,Fiber latency spike between backbone nodes,South India,IMS,medium,217,Cisco,Re-routed traffic through alternate path,2025-02-10 11:30:00,High user impact
A103887,Core authentication service failures,South India,Fiber,medium,209,Juniper,Restarted authentication cluster,2025-02-10 11:45:00,Moderate user impact
A103888,Intermittent voice service degradation,North India,5G,medium,239,Huawei,Adjusted radio and QoS parameters,2025-02-10 12:00:00,High user impact
A103889,Core authentication service failures,South India,Core Network,medium,230,Huawei,Restarted authentication cluster,2025-02-10 12:15:00,Low user impact
A103890,Multiple BTS synchronization failures,South India,Core Network,high,5,Cisco,Reconfigured timing source and synchronization settings,2025-02-10 12:30:00,High user impact
A103891,Increased call drops after configuration update,West India,Core Network,critical,115,Nokia,Rolled back configuration and monitored KPIs,2025-02-10 12:45:00,High user impact
A103892,Packet gateway overload during peak traffic,South India,Fiber,high,6,Cisco,Added capacity and balanced traffic,2025-02-10 13:00:00,High user impact
A103893,Packet gateway overload during peak traffic,South India,5G,low,46,Nokia,Added capacity and balanced traffic,2025-02-10 13:15:00,High user impact
A103894,Backhaul congestion detected,South India,5G,high,85,Ericsson,Applied traffic engineering optimization,2025-02-10 13:30:00,High user impact
A103895,Backhaul congestion detected,West India,5G,medium,55,Cisco,Applied traffic engineering optimization,2025-02-10 13:45:00,High user impact
A103896,Radio link failures across sectors,South India,4G,low,112,Ericsson,Replaced faulty radio module,2025-02-10 14:00:00,Moderate user impact
A103897,Fiber latency spike between backbone nodes,South India,IMS,high,218,Ericsson,Re-routed traffic through alternate path,2025-02-10 14:15:00,High user impact
A103898,Intermittent voice service degradation,South India,Core Network,low,128,Ericsson,Adjusted radio and QoS parameters,2025-02-10 14:30:00,High user impact
A103899,Multiple BTS synchronization failures,North India,Fiber,medium,52,Cisco,Reconfigured timing source and synchronization settings,2025-02-10 14:45:00,High user impact
A103900,Packet gateway overload during peak traffic,West India,Core Network,medium,5,Ericsson,Added capacity and balanced traffic,2025-02-10 15:00:00,High user impact
A103901,Backhaul congestion detected,West India,4G,high,141,Huawei,Applied traffic engineering optimization,2025-02-10 15:15:00,High user impact
A103902,Increased call drops after configuration update,West India,Core Network,critical,231,Huawei,Rolled back configuration and monitored KPIs,2025-02-10 15:30:00,Low user impact
A103903,Increased call drops after configuration update,West India,5G,high,160,Juniper,Rolled back configuration and monitored KPIs,2025-02-10 15:45:00,Moderate user impact
A103904,Radio link failures across sectors,West India,IMS,low,182,Juniper,Replaced faulty radio module,2025-02-10 16:00:00,High user impact
A103905,Radio link failures across sectors,South India,Fiber,low,95,Ericsson,Replaced faulty radio module,2025-02-10 16:15:00,High user impact
A103906,Intermittent voice service degradation,North India,5G,high,147,Huawei,Adjusted radio and QoS parameters,2025-02-10 16:30:00,High user impact
A103907,Radio link failures across sectors,South India,Fiber,medium,25,Cisco,Replaced faulty radio module,2025-02-10 16:45:00,High user impact
A103908,Packet gateway overload during peak traffic,East India,Fiber,medium,209,Nokia,Added capacity and balanced traffic,2025-02-10 17:00:00,High user impact
A103909,Intermittent voice service degradation,South India,Core Network,high,240,Cisco,Adjusted radio and QoS parameters,2025-02-10 17:15:00,High user impact
A103910,5G users unable to establish data sessions,South India,5G,low,7,Huawei,Restarted packet gateway and validated connectivity,2025-02-10 17:30:00,High user impact
A103911,Radio link failures across sectors,North India,5G,critical,35,Nokia,Replaced faulty radio module,2025-02-10 17:45:00,High user impact
A103912,Intermittent voice service degradation,West India,4G,critical,187,Ericsson,Adjusted radio and QoS parameters,2025-02-10 18:00:00,High user impact
A103913,DNS resolution issues impacting services,East India,Core Network,low,58,Nokia,Updated DNS configuration and cache,2025-02-10 18:15:00,High user impact
A103914,5G users unable to establish data sessions,North India,Core Network,medium,100,Huawei,Restarted packet gateway and validated connectivity,2025-02-10 18:30:00,High user impact
A103915,5G users unable to establish data sessions,South India,4G,high,141,Cisco,Restarted packet gateway and validated connectivity,2025-02-10 18:45:00,High user impact
A103916,Radio link failures across sectors,South India,Core Network,low,183,Huawei,Replaced faulty radio module,2025-02-10 19:00:00,High user impact
A103917,Core authentication service failures,South India,Fiber,high,57,Cisco,Restarted authentication cluster,2025-02-10 19:15:00,High user impact
A103918,Fiber latency spike between backbone nodes,West India,Fiber,medium,53,Huawei,Re-routed traffic through alternate path,2025-02-10 19:30:00,High user impact
A103919,5G users unable to establish data sessions,East India,Core Network,medium,134,Ericsson,Restarted packet gateway and validated connectivity,2025-02-10 19:45:00,Moderate user impact
A103920,DNS resolution issues impacting services,West India,5G,high,159,Juniper,Updated DNS configuration and cache,2025-02-10 20:00:00,High user impact
A103921,Fiber latency spike between backbone nodes,South India,IMS,low,178,Juniper,Re-routed traffic through alternate path,2025-02-10 20:15:00,High user impact
A103922,Increased call drops after configuration update,North India,4G,medium,190,Ericsson,Rolled back configuration and monitored KPIs,2025-02-10 20:30:00,High user impact
A103923,Increased call drops after configuration update,East India,Core Network,low,224,Ericsson,Rolled back configuration and monitored KPIs,2025-02-10 20:45:00,High user impact
A103924,Increased call drops after configuration update,West India,IMS,medium,75,Ericsson,Rolled back configuration and monitored KPIs,2025-02-10 21:00:00,High user impact
A103925,Radio link failures across sectors,West India,5G,low,107,Ericsson,Replaced faulty radio module,2025-02-10 21:15:00,High user impact
A103926,Intermittent voice service degradation,West India,4G,high,13,Nokia,Adjusted radio and QoS parameters,2025-02-10 21:30:00,High user impact
A103927,5G users unable to establish data sessions,South India,Core Network,medium,158,Cisco,Restarted packet gateway and validated connectivity,2025-02-10 21:45:00,High user impact
A103928,Packet gateway overload during peak traffic,West India,5G,medium,76,Juniper,Added capacity and balanced traffic,2025-02-10 22:00:00,High user impact
A103929,Fiber latency spike between backbone nodes,South India,Core Network,critical,234,Ericsson,Re-routed traffic through alternate path,2025-02-10 22:15:00,High user impact
A103930,Packet gateway overload during peak traffic,South India,Fiber,medium,23,Nokia,Added capacity and balanced traffic,2025-02-10 22:30:00,High user impact
A103931,Intermittent voice service degradation,East India,Core Network,medium,229,Nokia,Adjusted radio and QoS parameters,2025-02-10 22:45:00,High user impact
A103932,Core authentication service failures,South India,Core Network,low,88,Ericsson,Restarted authentication cluster,2025-02-10 23:00:00,High user impact
A103933,Radio link failures across sectors,East India,5G,medium,8,Juniper,Replaced faulty radio module,2025-02-10 23:15:00,Moderate user impact
A103934,Packet gateway overload during peak traffic,North India,Core Network,low,100,Ericsson,Added capacity and balanced traffic,2025-02-10 23:30:00,High user impact
A103935,Multiple BTS synchronization failures,South India,Fiber,critical,137,Ericsson,Reconfigured timing source and synchronization settings,2025-02-10 23:45:00,High user impact
A103936,Core authentication service failures,South India,Core Network,medium,106,Ericsson,Restarted authentication cluster,2025-02-11 00:00:00,High user impact
A103937,Radio link failures across sectors,South India,Core Network,low,192,Huawei,Replaced faulty radio module,2025-02-11 00:15:00,High user impact
A103938,5G users unable to establish data sessions,South India,4G,high,155,Juniper,Restarted packet gateway and validated connectivity,2025-02-11 00:30:00,Moderate user impact
A103939,5G users unable to establish data sessions,South India,5G,high,47,Nokia,Restarted packet gateway and validated connectivity,2025-02-11 00:45:00,Moderate user impact
A103940,Radio link failures across sectors,West India,4G,low,160,Nokia,Replaced faulty radio module,2025-02-11 01:00:00,High user impact
