alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
ALM_000252,4G network in Central India experiencing low severity incident: DNS resolution timeout. Service affected: Video streaming buffering. Device vendor: Samsung.,Central India,4G,low,28,Samsung,"Incident resolved by performing: Verify power supply specifications, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-04-20 20:47:00,Video streaming buffering
ALM_000253,GSM network in West India experiencing high severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Huawei.,West India,GSM,high,46,Huawei,"Incident resolved by performing: Verify power supply specifications, Inspect optical fiber continuity, Clear processor memory cache, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-03-05 18:46:00,Emergency call drops
ALM_000254,Microwave network in South India experiencing info severity incident: Antenna misalignment. Service affected: Video streaming buffering. Device vendor: Juniper.,South India,Microwave,info,17,Juniper,"Incident resolved by performing: Validate antenna alignment, Clear processor memory cache, Power cycle base station, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-12-20 00:54:00,Video streaming buffering
ALM_000255,5G network in West India experiencing info severity incident: Power supply failure in base station. Service affected: Voice call failures. Device vendor: Samsung.,West India,5G,info,3,Samsung,"Incident resolved by performing: Reboot network controller, Check RF parameters configuration, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-05-03 15:24:00,Voice call failures
ALM_000256,Fiber network in South India experiencing critical severity incident: Optical amplifier malfunction. Service affected: SMS delivery delays. Device vendor: Cisco.,South India,Fiber,critical,34,Cisco,"Incident resolved by performing: Clear processor memory cache, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-10-19 13:23:00,SMS delivery delays
ALM_000257,GSM network in Central India experiencing low severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Cisco.,Central India,GSM,low,23,Cisco,"Incident resolved by performing: Review recent configuration changes, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-01-21 01:50:00,M2M connectivity loss
ALM_000258,5G network in North India experiencing high severity incident: Software bug in RAN controller. Service affected: Data session timeouts. Device vendor: Juniper.,North India,5G,high,118,Juniper,"Incident resolved by performing: Reboot network controller, Validate antenna alignment, Verify power supply specifications, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-11-12 04:17:00,Data session timeouts
ALM_000259,4G network in South India experiencing low severity incident: Capacity exhaustion during peak hours. Service affected: IoT data transmission failures. Device vendor: Ericsson.,South India,4G,low,4,Ericsson,"Incident resolved by performing: Perform traffic engineering reroute, Power cycle base station, Clear processor memory cache, Reboot network controller. Root cause verified and preventive measures implemented.",2023-12-24 13:46:00,IoT data transmission failures
ALM_000260,5G network in South India experiencing critical severity incident: Radio frequency interference in millimeter wave bands. Service affected: IoT data transmission failures. Device vendor: Samsung.,South India,5G,critical,71,Samsung,"Incident resolved by performing: Review recent configuration changes, Perform traffic engineering reroute, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-12-03 23:11:00,IoT data transmission failures
ALM_000261,Microwave network in North India experiencing medium severity incident: Antenna misalignment. Service affected: M2M connectivity loss. Device vendor: Ericsson.,North India,Microwave,medium,56,Ericsson,"Incident resolved by performing: Review recent configuration changes, Verify power supply specifications, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-03-27 11:08:00,M2M connectivity loss
ALM_000262,5G network in West India experiencing medium severity incident: Handover failure between cells. Service affected: IoT data transmission failures. Device vendor: Juniper.,West India,5G,medium,8,Juniper,"Incident resolved by performing: Check RF parameters configuration, Reboot network controller, Perform traffic engineering reroute, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-12-31 18:40:00,IoT data transmission failures
ALM_000263,Microwave network in South India experiencing info severity incident: Path obstruction from weather. Service affected: Voice call failures. Device vendor: Samsung.,South India,Microwave,info,1,Samsung,"Incident resolved by performing: Inspect optical fiber continuity, Power cycle base station. Root cause verified and preventive measures implemented.",2023-02-22 18:43:00,Voice call failures
ALM_000264,4G network in North India experiencing low severity incident: Spectrum interference from adjacent channels. Service affected: Roaming service unavailable. Device vendor: Juniper.,North India,4G,low,8,Juniper,"Incident resolved by performing: Validate antenna alignment, Reboot network controller. Root cause verified and preventive measures implemented.",2023-08-30 11:24:00,Roaming service unavailable
ALM_000265,LTE network in Central India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Samsung.,Central India,LTE,critical,75,Samsung,"Incident resolved by performing: Power cycle base station, Validate antenna alignment, Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-05-19 02:36:00,Video streaming buffering
ALM_000266,5G network in West India experiencing medium severity incident: Backhaul link congestion. Service affected: Emergency call drops. Device vendor: Ericsson.,West India,5G,medium,17,Ericsson,"Incident resolved by performing: Clear processor memory cache, Inspect optical fiber continuity, Check spectrum analyzer readings, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-05-25 09:20:00,Emergency call drops
ALM_000267,4G network in Central India experiencing high severity incident: Load balancer malfunction. Service affected: M2M connectivity loss. Device vendor: Nokia.,Central India,4G,high,15,Nokia,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-10-30 15:49:00,M2M connectivity loss
ALM_000268,Microwave network in East India experiencing low severity incident: Path obstruction from weather. Service affected: Emergency call drops. Device vendor: Ericsson.,East India,Microwave,low,28,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-06-27 20:53:00,Emergency call drops
ALM_000269,5G network in East India experiencing critical severity incident: Power supply failure in base station. Service affected: M2M connectivity loss. Device vendor: Ericsson.,East India,5G,critical,89,Ericsson,"Incident resolved by performing: Reboot network controller, Check spectrum analyzer readings, Verify power supply specifications, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-05-02 13:31:00,M2M connectivity loss
ALM_000270,Microwave network in North India experiencing info severity incident: Power amplifier failure. Service affected: M2M connectivity loss. Device vendor: Juniper.,North India,Microwave,info,2,Juniper,"Incident resolved by performing: Check RF parameters configuration, Inspect optical fiber continuity, Clear processor memory cache, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-02-18 16:08:00,M2M connectivity loss
ALM_000271,Microwave network in East India experiencing medium severity incident: Antenna misalignment. Service affected: SMS delivery delays. Device vendor: Cisco.,East India,Microwave,medium,19,Cisco,"Incident resolved by performing: Check RF parameters configuration, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-06-11 12:44:00,SMS delivery delays
ALM_000272,GSM network in East India experiencing critical severity incident: Unknown cause. Service affected: Roaming service unavailable. Device vendor: Cisco.,East India,GSM,critical,167,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-03-21 03:10:00,Roaming service unavailable
ALM_000273,5G network in South India experiencing medium severity incident: Radio frequency interference in millimeter wave bands. Service affected: Voice call failures. Device vendor: Samsung.,South India,5G,medium,57,Samsung,"Incident resolved by performing: Reboot network controller, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-08-26 08:54:00,Voice call failures
ALM_000274,LTE network in Central India experiencing medium severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Ericsson.,Central India,LTE,medium,21,Ericsson,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-02-16 22:15:00,Data session timeouts
ALM_000275,4G network in West India experiencing high severity incident: Capacity exhaustion during peak hours. Service affected: Voice call failures. Device vendor: Ericsson.,West India,4G,high,30,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-10-12 23:35:00,Voice call failures
ALM_000276,Microwave network in North India experiencing info severity incident: Modulation quality degradation. Service affected: SMS delivery delays. Device vendor: Juniper.,North India,Microwave,info,9,Juniper,"Incident resolved by performing: Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-04-12 12:23:00,SMS delivery delays
ALM_000277,4G network in East India experiencing critical severity incident: Capacity exhaustion during peak hours. Service affected: Voice call failures. Device vendor: Ericsson.,East India,4G,critical,148,Ericsson,"Incident resolved by performing: Perform traffic engineering reroute, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-11-27 14:51:00,Voice call failures
ALM_000278,GSM network in South India experiencing high severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Huawei.,South India,GSM,high,38,Huawei,"Incident resolved by performing: Check spectrum analyzer readings, Check RF parameters configuration, Power cycle base station. Root cause verified and preventive measures implemented.",2023-07-22 15:01:00,Emergency call drops
ALM_000279,4G network in East India experiencing low severity incident: Load balancer malfunction. Service affected: IoT data transmission failures. Device vendor: Cisco.,East India,4G,low,29,Cisco,"Incident resolved by performing: Verify power supply specifications, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-11-11 19:39:00,IoT data transmission failures
ALM_000280,4G network in Central India experiencing info severity incident: Load balancer malfunction. Service affected: Voice call failures. Device vendor: Nokia.,Central India,4G,info,26,Nokia,"Incident resolved by performing: Reboot network controller, Check spectrum analyzer readings, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-07-16 04:26:00,Voice call failures
ALM_000281,LTE network in East India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Nokia.,East India,LTE,critical,111,Nokia,"Incident resolved by performing: Clear processor memory cache, Power cycle base station. Root cause verified and preventive measures implemented.",2023-06-26 18:32:00,Video streaming buffering
ALM_000282,Fiber network in South India experiencing high severity incident: Optical signal degradation. Service affected: Video streaming buffering. Device vendor: Ericsson.,South India,Fiber,high,99,Ericsson,"Incident resolved by performing: Review recent configuration changes, Power cycle base station, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-08-30 16:22:00,Video streaming buffering
ALM_000283,4G network in South India experiencing medium severity incident: Spectrum interference from adjacent channels. Service affected: Roaming service unavailable. Device vendor: Juniper.,South India,4G,medium,56,Juniper,"Incident resolved by performing: Power cycle base station, Reboot network controller, Check RF parameters configuration, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-10-22 12:22:00,Roaming service unavailable
ALM_000284,LTE network in West India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Ericsson.,West India,LTE,critical,44,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Power cycle base station, Check spectrum analyzer readings, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-04-07 15:34:00,Video streaming buffering
ALM_000285,4G network in South India experiencing critical severity incident: Router buffer overflow. Service affected: Data session timeouts. Device vendor: Huawei.,South India,4G,critical,35,Huawei,"Incident resolved by performing: Check RF parameters configuration, Verify power supply specifications, Reboot network controller, Power cycle base station. Root cause verified and preventive measures implemented.",2023-06-19 19:12:00,Data session timeouts
ALM_000286,GSM network in East India experiencing medium severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Huawei.,East India,GSM,medium,13,Huawei,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings, Reboot network controller, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-07-11 22:42:00,Data session timeouts
ALM_000287,Fiber network in South India experiencing info severity incident: OTDR reading anomaly. Service affected: Data session timeouts. Device vendor: Samsung.,South India,Fiber,info,27,Samsung,"Incident resolved by performing: Clear processor memory cache, Perform traffic engineering reroute, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-12-29 17:44:00,Data session timeouts
ALM_000288,Microwave network in West India experiencing critical severity incident: Frequency offset error. Service affected: Roaming service unavailable. Device vendor: Juniper.,West India,Microwave,critical,76,Juniper,"Incident resolved by performing: Inspect optical fiber continuity, Verify power supply specifications, Check spectrum analyzer readings, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-04-01 23:00:00,Roaming service unavailable
ALM_000289,4G network in East India experiencing critical severity incident: Router buffer overflow. Service affected: Roaming service unavailable. Device vendor: Nokia.,East India,4G,critical,240,Nokia,"Incident resolved by performing: Power cycle base station, Clear processor memory cache, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-06-19 23:04:00,Roaming service unavailable
ALM_000290,LTE network in North India experiencing critical severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Samsung.,North India,LTE,critical,42,Samsung,"Incident resolved by performing: Validate antenna alignment, Check RF parameters configuration, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-05-08 22:04:00,M2M connectivity loss
ALM_000291,Fiber network in North India experiencing info severity incident: Splice point failure. Service affected: Video streaming buffering. Device vendor: Cisco.,North India,Fiber,info,21,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-09-10 12:22:00,Video streaming buffering
ALM_000292,LTE network in North India experiencing medium severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Ericsson.,North India,LTE,medium,15,Ericsson,"Incident resolved by performing: Verify power supply specifications, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-01-18 09:01:00,M2M connectivity loss
ALM_000293,Fiber network in North India experiencing high severity incident: Splice point failure. Service affected: M2M connectivity loss. Device vendor: Cisco.,North India,Fiber,high,92,Cisco,"Incident resolved by performing: Power cycle base station, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-02-17 10:38:00,M2M connectivity loss
ALM_000294,GSM network in East India experiencing high severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Huawei.,East India,GSM,high,27,Huawei,"Incident resolved by performing: Perform traffic engineering reroute, Review recent configuration changes, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-06-19 06:12:00,Voice call failures
ALM_000295,5G network in North India experiencing info severity incident: Handover failure between cells. Service affected: Video streaming buffering. Device vendor: Huawei.,North India,5G,info,16,Huawei,"Incident resolved by performing: Power cycle base station, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-03-20 01:23:00,Video streaming buffering
ALM_000296,5G network in North India experiencing low severity incident: Handover failure between cells. Service affected: IoT data transmission failures. Device vendor: Huawei.,North India,5G,low,16,Huawei,"Incident resolved by performing: Clear processor memory cache, Verify power supply specifications, Validate antenna alignment, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-03-29 20:18:00,IoT data transmission failures
ALM_000297,4G network in North India experiencing low severity incident: DNS resolution timeout. Service affected: Emergency call drops. Device vendor: Huawei.,North India,4G,low,15,Huawei,"Incident resolved by performing: Clear processor memory cache, Power cycle base station. Root cause verified and preventive measures implemented.",2023-07-09 12:23:00,Emergency call drops
ALM_000298,5G network in East India experiencing low severity incident: Radio frequency interference in millimeter wave bands. Service affected: Video streaming buffering. Device vendor: Juniper.,East India,5G,low,25,Juniper,"Incident resolved by performing: Power cycle base station, Validate antenna alignment, Review recent configuration changes, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-03-19 22:42:00,Video streaming buffering
ALM_000299,4G network in East India experiencing low severity incident: DNS resolution timeout. Service affected: Voice call failures. Device vendor: Ericsson.,East India,4G,low,29,Ericsson,"Incident resolved by performing: Perform traffic engineering reroute, Review recent configuration changes, Check RF parameters configuration, Power cycle base station. Root cause verified and preventive measures implemented.",2023-12-18 15:36:00,Voice call failures
ALM_000300,4G network in South India experiencing low severity incident: Spectrum interference from adjacent channels. Service affected: M2M connectivity loss. Device vendor: Ericsson.,South India,4G,low,3,Ericsson,"Incident resolved by performing: Check RF parameters configuration, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-08-18 05:10:00,M2M connectivity loss
ALM_000301,5G network in West India experiencing low severity incident: Radio frequency interference in millimeter wave bands. Service affected: Roaming service unavailable. Device vendor: Juniper.,West India,5G,low,18,Juniper,"Incident resolved by performing: Review recent configuration changes, Check spectrum analyzer readings, Power cycle base station. Root cause verified and preventive measures implemented.",2023-06-13 23:58:00,Roaming service unavailable
ALM_000302,Fiber network in North India experiencing high severity incident: Splice point failure. Service affected: SMS delivery delays. Device vendor: Cisco.,North India,Fiber,high,33,Cisco,"Incident resolved by performing: Perform traffic engineering reroute, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-12-25 19:37:00,SMS delivery delays
ALM_000303,LTE network in East India experiencing low severity incident: Unknown cause. Service affected: IoT data transmission failures. Device vendor: Cisco.,East India,LTE,low,19,Cisco,"Incident resolved by performing: Check RF parameters configuration, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-05-27 17:56:00,IoT data transmission failures
ALM_000304,Fiber network in West India experiencing low severity incident: Optical amplifier malfunction. Service affected: Roaming service unavailable. Device vendor: Ericsson.,West India,Fiber,low,29,Ericsson,"Incident resolved by performing: Inspect optical fiber continuity, Power cycle base station, Check spectrum analyzer readings, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-07-26 04:39:00,Roaming service unavailable
ALM_000305,LTE network in East India experiencing critical severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Cisco.,East India,LTE,critical,88,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Reboot network controller, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-07-10 00:21:00,Data session timeouts
ALM_000306,5G network in West India experiencing low severity incident: Power supply failure in base station. Service affected: IoT data transmission failures. Device vendor: Nokia.,West India,5G,low,24,Nokia,"Incident resolved by performing: Reboot network controller, Power cycle base station, Check RF parameters configuration, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-08-02 19:41:00,IoT data transmission failures
ALM_000307,GSM network in Central India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Juniper.,Central India,GSM,critical,74,Juniper,"Incident resolved by performing: Power cycle base station, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-06-09 22:32:00,Video streaming buffering
ALM_000308,LTE network in East India experiencing low severity incident: Unknown cause. Service affected: M2M connectivity loss. Device vendor: Huawei.,East India,LTE,low,17,Huawei,"Incident resolved by performing: Verify power supply specifications, Power cycle base station, Inspect optical fiber continuity, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-01-17 14:03:00,M2M connectivity loss
ALM_000309,4G network in Central India experiencing medium severity incident: DNS resolution timeout. Service affected: Data session timeouts. Device vendor: Juniper.,Central India,4G,medium,27,Juniper,"Incident resolved by performing: Verify power supply specifications, Clear processor memory cache, Power cycle base station. Root cause verified and preventive measures implemented.",2023-09-08 19:28:00,Data session timeouts
ALM_000310,Fiber network in South India experiencing high severity incident: Optical signal degradation. Service affected: Video streaming buffering. Device vendor: Samsung.,South India,Fiber,high,101,Samsung,"Incident resolved by performing: Validate antenna alignment, Review recent configuration changes, Power cycle base station. Root cause verified and preventive measures implemented.",2023-07-17 01:10:00,Video streaming buffering
ALM_000311,4G network in South India experiencing critical severity incident: Load balancer malfunction. Service affected: Emergency call drops. Device vendor: Juniper.,South India,4G,critical,87,Juniper,"Incident resolved by performing: Clear processor memory cache, Perform traffic engineering reroute, Validate antenna alignment, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-12-16 00:30:00,Emergency call drops
ALM_000312,4G network in East India experiencing info severity incident: DNS resolution timeout. Service affected: M2M connectivity loss. Device vendor: Samsung.,East India,4G,info,27,Samsung,"Incident resolved by performing: Verify power supply specifications, Power cycle base station, Reboot network controller, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-06-28 14:16:00,M2M connectivity loss
ALM_000313,LTE network in North India experiencing critical severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Cisco.,North India,LTE,critical,116,Cisco,"Incident resolved by performing: Reboot network controller, Clear processor memory cache, Review recent configuration changes, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-11-28 19:38:00,Emergency call drops
ALM_000314,4G network in Central India experiencing critical severity incident: Spectrum interference from adjacent channels. Service affected: M2M connectivity loss. Device vendor: Nokia.,Central India,4G,critical,236,Nokia,"Incident resolved by performing: Reboot network controller, Check RF parameters configuration, Power cycle base station, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-12-31 20:19:00,M2M connectivity loss
ALM_000315,GSM network in West India experiencing critical severity incident: Unknown cause. Service affected: Video streaming buffering. Device vendor: Samsung.,West India,GSM,critical,179,Samsung,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-09-12 09:16:00,Video streaming buffering
ALM_000316,LTE network in Central India experiencing medium severity incident: Unknown cause. Service affected: IoT data transmission failures. Device vendor: Nokia.,Central India,LTE,medium,11,Nokia,"Incident resolved by performing: Clear processor memory cache, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-12-10 11:32:00,IoT data transmission failures
ALM_000317,LTE network in South India experiencing high severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Huawei.,South India,LTE,high,110,Huawei,"Incident resolved by performing: Reboot network controller, Perform traffic engineering reroute, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-04-04 21:57:00,Emergency call drops
ALM_000318,5G network in North India experiencing info severity incident: Handover failure between cells. Service affected: SMS delivery delays. Device vendor: Samsung.,North India,5G,info,19,Samsung,"Incident resolved by performing: Inspect optical fiber continuity, Review recent configuration changes, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-10-27 09:29:00,SMS delivery delays
ALM_000319,LTE network in North India experiencing high severity incident: Unknown cause. Service affected: Roaming service unavailable. Device vendor: Nokia.,North India,LTE,high,40,Nokia,"Incident resolved by performing: Perform traffic engineering reroute, Check spectrum analyzer readings, Check RF parameters configuration. Root cause verified and preventive measures implemented.",2023-12-15 12:33:00,Roaming service unavailable
ALM_000320,5G network in East India experiencing high severity incident: Handover failure between cells. Service affected: Voice call failures. Device vendor: Samsung.,East India,5G,high,55,Samsung,"Incident resolved by performing: Check spectrum analyzer readings, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-06-11 22:11:00,Voice call failures
ALM_000321,4G network in North India experiencing info severity incident: DNS resolution timeout. Service affected: M2M connectivity loss. Device vendor: Nokia.,North India,4G,info,14,Nokia,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-04-18 05:36:00,M2M connectivity loss
ALM_000322,4G network in East India experiencing medium severity incident: Load balancer malfunction. Service affected: Video streaming buffering. Device vendor: Ericsson.,East India,4G,medium,53,Ericsson,"Incident resolved by performing: Power cycle base station, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-01-03 01:34:00,Video streaming buffering
ALM_000323,LTE network in South India experiencing low severity incident: Unknown cause. Service affected: Emergency call drops. Device vendor: Ericsson.,South India,LTE,low,17,Ericsson,"Incident resolved by performing: Verify power supply specifications, Power cycle base station. Root cause verified and preventive measures implemented.",2023-04-26 22:56:00,Emergency call drops
ALM_000324,Microwave network in Central India experiencing medium severity incident: Frequency offset error. Service affected: Data session timeouts. Device vendor: Juniper.,Central India,Microwave,medium,32,Juniper,"Incident resolved by performing: Check spectrum analyzer readings, Reboot network controller, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-06-02 09:29:00,Data session timeouts
ALM_000325,4G network in South India experiencing critical severity incident: Spectrum interference from adjacent channels. Service affected: Data session timeouts. Device vendor: Nokia.,South India,4G,critical,180,Nokia,"Incident resolved by performing: Reboot network controller, Power cycle base station. Root cause verified and preventive measures implemented.",2023-03-26 12:01:00,Data session timeouts
ALM_000326,Fiber network in North India experiencing critical severity incident: Transceiver module failure. Service affected: SMS delivery delays. Device vendor: Juniper.,North India,Fiber,critical,199,Juniper,"Incident resolved by performing: Power cycle base station, Perform traffic engineering reroute, Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-07-12 20:16:00,SMS delivery delays
ALM_000327,Fiber network in West India experiencing high severity incident: OTDR reading anomaly. Service affected: Voice call failures. Device vendor: Samsung.,West India,Fiber,high,41,Samsung,"Incident resolved by performing: Validate antenna alignment, Verify power supply specifications, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-08-16 12:07:00,Voice call failures
ALM_000328,4G network in North India experiencing info severity incident: DNS resolution timeout. Service affected: Emergency call drops. Device vendor: Juniper.,North India,4G,info,4,Juniper,"Incident resolved by performing: Verify power supply specifications, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-11-15 19:44:00,Emergency call drops
ALM_000329,LTE network in East India experiencing low severity incident: Unknown cause. Service affected: Data session timeouts. Device vendor: Samsung.,East India,LTE,low,10,Samsung,"Incident resolved by performing: Review recent configuration changes, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-04-12 19:12:00,Data session timeouts
ALM_000330,GSM network in South India experiencing critical severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Ericsson.,South India,GSM,critical,201,Ericsson,"Incident resolved by performing: Perform traffic engineering reroute, Check spectrum analyzer readings. Root cause verified and preventive measures implemented.",2023-04-17 22:59:00,SMS delivery delays
ALM_000331,Fiber network in North India experiencing high severity incident: Fiber cut due to construction. Service affected: Emergency call drops. Device vendor: Huawei.,North India,Fiber,high,73,Huawei,"Incident resolved by performing: Check spectrum analyzer readings, Power cycle base station, Verify power supply specifications. Root cause verified and preventive measures implemented.",2023-03-18 02:49:00,Emergency call drops
ALM_000332,LTE network in East India experiencing critical severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Cisco.,East India,LTE,critical,54,Cisco,"Incident resolved by performing: Check RF parameters configuration, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-03-31 01:54:00,Voice call failures
ALM_000333,GSM network in North India experiencing medium severity incident: Unknown cause. Service affected: SMS delivery delays. Device vendor: Huawei.,North India,GSM,medium,16,Huawei,"Incident resolved by performing: Validate antenna alignment, Check spectrum analyzer readings, Clear processor memory cache. Root cause verified and preventive measures implemented.",2023-06-18 11:57:00,SMS delivery delays
ALM_000334,GSM network in South India experiencing high severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Ericsson.,South India,GSM,high,104,Ericsson,"Incident resolved by performing: Verify power supply specifications, Validate antenna alignment. Root cause verified and preventive measures implemented.",2023-07-17 22:54:00,Voice call failures
ALM_000335,Fiber network in West India experiencing info severity incident: Optical amplifier malfunction. Service affected: Roaming service unavailable. Device vendor: Nokia.,West India,Fiber,info,13,Nokia,"Incident resolved by performing: Power cycle base station, Check RF parameters configuration, Check spectrum analyzer readings, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-10-30 15:51:00,Roaming service unavailable
ALM_000336,5G network in East India experiencing medium severity incident: Radio frequency interference in millimeter wave bands. Service affected: Video streaming buffering. Device vendor: Samsung.,East India,5G,medium,5,Samsung,"Incident resolved by performing: Reboot network controller, Review recent configuration changes, Verify power supply specifications, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-02-27 13:28:00,Video streaming buffering
ALM_000337,GSM network in West India experiencing info severity incident: Unknown cause. Service affected: Voice call failures. Device vendor: Nokia.,West India,GSM,info,29,Nokia,"Incident resolved by performing: Check RF parameters configuration, Review recent configuration changes. Root cause verified and preventive measures implemented.",2023-12-05 23:15:00,Voice call failures
ALM_000338,4G network in West India experiencing high severity incident: Capacity exhaustion during peak hours. Service affected: Emergency call drops. Device vendor: Huawei.,West India,4G,high,57,Huawei,"Incident resolved by performing: Review recent configuration changes, Inspect optical fiber continuity. Root cause verified and preventive measures implemented.",2023-08-29 15:55:00,Emergency call drops
ALM_000339,GSM network in North India experiencing low severity incident: Unknown cause. Service affected: IoT data transmission failures. Device vendor: Cisco.,North India,GSM,low,26,Cisco,"Incident resolved by performing: Check spectrum analyzer readings, Perform traffic engineering reroute. Root cause verified and preventive measures implemented.",2023-10-09 20:24:00,IoT data transmission failures
