alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A105124,Intermittent voice service degradation,Pune,5G,Low,29,Huawei,Adjusted radio and QoS parameters,2025-02-23 09:00:00,8299 users affected
A105125,5G users unable to establish data sessions,Kochi,IMS,High,211,Cisco,Restarted packet gateway and validated connectivity,2025-02-23 09:15:00,27235 users affected
A105126,Increased call drops after configuration update,Chennai,Fiber,High,202,Nokia,Rolled back configuration and monitored KPIs,2025-02-23 09:30:00,13288 users affected
A105127,Radio link failures across sectors,Mumbai,4G,Medium,183,Juniper,Replaced faulty radio module,2025-02-23 09:45:00,16526 users affected
A105128,5G users unable to establish data sessions,Hyderabad,Core Network,Medium,219,Cisco,Restarted packet gateway and validated connectivity,2025-02-23 10:00:00,36429 users affected
A105129,Packet gateway overload during peak traffic,Bangalore,Fiber,Medium,240,Cisco,Added capacity and balanced traffic,2025-02-23 10:15:00,18261 users affected
A105130,Core authentication service failures,Hyderabad,IMS,Low,92,Huawei,Restarted authentication cluster,2025-02-23 10:30:00,49399 users affected
A105131,5G users unable to establish data sessions,Pune,4G,High,27,Huawei,Restarted packet gateway and validated connectivity,2025-02-23 10:45:00,8089 users affected
A105132,Radio link failures across sectors,Ahmedabad,Core Network,Medium,116,Juniper,Replaced faulty radio module,2025-02-23 11:00:00,12399 users affected
A105133,DNS resolution issues impacting services,Hyderabad,5G,Medium,107,Cisco,Updated DNS configuration and cache,2025-02-23 11:15:00,3146 users affected
A105134,Packet gateway overload during peak traffic,Bangalore,Fiber,Medium,9,Huawei,Added capacity and balanced traffic,2025-02-23 11:30:00,16094 users affected
A105135,DNS resolution issues impacting services,Kochi,Core Network,Critical,134,Ericsson,Updated DNS configuration and cache,2025-02-23 11:45:00,958 users affected
A105136,DNS resolution issues impacting services,Mumbai,4G,Medium,209,Juniper,Updated DNS configuration and cache,2025-02-23 12:00:00,20783 users affected
A105137,Multiple BTS synchronization failures,Delhi,Fiber,Medium,184,Juniper,Reconfigured timing source and synchronization settings,2025-02-23 12:15:00,22027 users affected
A105138,Fiber latency spike between backbone nodes,Kochi,Core Network,Low,193,Cisco,Re-routed traffic through alternate path,2025-02-23 12:30:00,23609 users affected
A105139,Radio link failures across sectors,Chennai,5G,Medium,158,Nokia,Replaced faulty radio module,2025-02-23 12:45:00,40297 users affected
A105140,Backhaul congestion detected,Hyderabad,5G,Critical,209,Huawei,Applied traffic engineering optimization,2025-02-23 13:00:00,36430 users affected
A105141,Radio link failures across sectors,Delhi,Fiber,Medium,41,Ericsson,Replaced faulty radio module,2025-02-23 13:15:00,29476 users affected
A105142,Increased call drops after configuration update,Kochi,Fiber,Critical,5,Juniper,Rolled back configuration and monitored KPIs,2025-02-23 13:30:00,36511 users affected
A105143,Intermittent voice service degradation,Pune,4G,Medium,14,Nokia,Adjusted radio and QoS parameters,2025-02-23 13:45:00,7645 users affected
A105144,Increased call drops after configuration update,Jaipur,IMS,High,56,Cisco,Rolled back configuration and monitored KPIs,2025-02-23 14:00:00,25332 users affected
A105145,5G users unable to establish data sessions,Delhi,Core Network,Low,136,Cisco,Restarted packet gateway and validated connectivity,2025-02-23 14:15:00,13329 users affected
A105146,Increased call drops after configuration update,Kochi,IMS,Low,134,Juniper,Rolled back configuration and monitored KPIs,2025-02-23 14:30:00,42155 users affected
A105147,Intermittent voice service degradation,Ahmedabad,Fiber,High,6,Cisco,Adjusted radio and QoS parameters,2025-02-23 14:45:00,45513 users affected
A105148,Increased call drops after configuration update,Kochi,IMS,High,196,Cisco,Rolled back configuration and monitored KPIs,2025-02-23 15:00:00,16649 users affected
A105149,Intermittent voice service degradation,Mumbai,Core Network,Critical,221,Ericsson,Adjusted radio and QoS parameters,2025-02-23 15:15:00,39454 users affected
A105150,Radio link failures across sectors,Hyderabad,IMS,High,17,Cisco,Replaced faulty radio module,2025-02-23 15:30:00,14939 users affected
A105151,DNS resolution issues impacting services,Mumbai,IMS,Critical,178,Huawei,Updated DNS configuration and cache,2025-02-23 15:45:00,23618 users affected
A105152,DNS resolution issues impacting services,Jaipur,5G,Critical,136,Juniper,Updated DNS configuration and cache,2025-02-23 16:00:00,26489 users affected
A105153,Packet gateway overload during peak traffic,Kolkata,4G,High,152,Ericsson,Added capacity and balanced traffic,2025-02-23 16:15:00,31132 users affected
A105154,Intermittent voice service degradation,Hyderabad,Core Network,Low,6,Juniper,Adjusted radio and QoS parameters,2025-02-23 16:30:00,31319 users affected
A105155,Packet gateway overload during peak traffic,Delhi,Fiber,High,161,Huawei,Added capacity and balanced traffic,2025-02-23 16:45:00,48210 users affected
A105156,Backhaul congestion detected,Delhi,Fiber,High,169,Huawei,Applied traffic engineering optimization,2025-02-23 17:00:00,43717 users affected
A105157,Increased call drops after configuration update,Kolkata,IMS,High,16,Nokia,Rolled back configuration and monitored KPIs,2025-02-23 17:15:00,30115 users affected
A105158,Core authentication service failures,Delhi,4G,Low,168,Huawei,Restarted authentication cluster,2025-02-23 17:30:00,23002 users affected
A105159,Backhaul congestion detected,Kolkata,5G,High,150,Huawei,Applied traffic engineering optimization,2025-02-23 17:45:00,7651 users affected
A105160,Multiple BTS synchronization failures,Hyderabad,IMS,Medium,171,Juniper,Reconfigured timing source and synchronization settings,2025-02-23 18:00:00,34276 users affected
A105161,Radio link failures across sectors,Kochi,5G,Critical,168,Cisco,Replaced faulty radio module,2025-02-23 18:15:00,47072 users affected
A105162,Intermittent voice service degradation,Pune,IMS,High,151,Huawei,Adjusted radio and QoS parameters,2025-02-23 18:30:00,28627 users affected
A105163,Backhaul congestion detected,Ahmedabad,Fiber,Medium,62,Cisco,Applied traffic engineering optimization,2025-02-23 18:45:00,44535 users affected
A105164,DNS resolution issues impacting services,Delhi,4G,Low,127,Huawei,Updated DNS configuration and cache,2025-02-23 19:00:00,34988 users affected
A105165,5G users unable to establish data sessions,Bangalore,Core Network,Medium,182,Ericsson,Restarted packet gateway and validated connectivity,2025-02-23 19:15:00,14296 users affected
A105166,Backhaul congestion detected,Hyderabad,Fiber,Medium,104,Ericsson,Applied traffic engineering optimization,2025-02-23 19:30:00,6655 users affected
A105167,5G users unable to establish data sessions,Kolkata,IMS,Medium,141,Nokia,Restarted packet gateway and validated connectivity,2025-02-23 19:45:00,14781 users affected
A105168,Fiber latency spike between backbone nodes,Jaipur,Fiber,Low,188,Huawei,Re-routed traffic through alternate path,2025-02-23 20:00:00,47135 users affected
A105169,5G users unable to establish data sessions,Kochi,IMS,Medium,53,Juniper,Restarted packet gateway and validated connectivity,2025-02-23 20:15:00,27291 users affected
A105170,Radio link failures across sectors,Bangalore,4G,Low,146,Nokia,Replaced faulty radio module,2025-02-23 20:30:00,22325 users affected
A105171,Increased call drops after configuration update,Kolkata,Fiber,High,40,Nokia,Rolled back configuration and monitored KPIs,2025-02-23 20:45:00,45285 users affected
A105172,Fiber latency spike between backbone nodes,Pune,5G,Medium,85,Huawei,Re-routed traffic through alternate path,2025-02-23 21:00:00,46005 users affected
A105173,Intermittent voice service degradation,Bangalore,4G,Medium,72,Nokia,Adjusted radio and QoS parameters,2025-02-23 21:15:00,39443 users affected
A105174,Fiber latency spike between backbone nodes,Chennai,Fiber,Medium,128,Cisco,Re-routed traffic through alternate path,2025-02-23 21:30:00,32435 users affected
A105175,Intermittent voice service degradation,Hyderabad,Fiber,Medium,13,Huawei,Adjusted radio and QoS parameters,2025-02-23 21:45:00,38849 users affected
A105176,Radio link failures across sectors,Mumbai,5G,Medium,120,Ericsson,Replaced faulty radio module,2025-02-23 22:00:00,3246 users affected
A105177,Core authentication service failures,Hyderabad,Core Network,Low,69,Huawei,Restarted authentication cluster,2025-02-23 22:15:00,5326 users affected
A105178,Packet gateway overload during peak traffic,Kochi,Fiber,Critical,207,Cisco,Added capacity and balanced traffic,2025-02-23 22:30:00,24122 users affected
A105179,Core authentication service failures,Jaipur,IMS,Low,45,Nokia,Restarted authentication cluster,2025-02-23 22:45:00,7563 users affected
A105180,Intermittent voice service degradation,Ahmedabad,5G,Low,167,Cisco,Adjusted radio and QoS parameters,2025-02-23 23:00:00,10164 users affected
A105181,Radio link failures across sectors,Chennai,4G,Low,193,Nokia,Replaced faulty radio module,2025-02-23 23:15:00,27056 users affected
A105182,Fiber latency spike between backbone nodes,Hyderabad,5G,Critical,143,Huawei,Re-routed traffic through alternate path,2025-02-23 23:30:00,43039 users affected
A105183,Core authentication service failures,Pune,4G,Medium,112,Ericsson,Restarted authentication cluster,2025-02-23 23:45:00,37033 users affected
A105184,Packet gateway overload during peak traffic,Kochi,Fiber,Medium,87,Ericsson,Added capacity and balanced traffic,2025-02-24 00:00:00,22789 users affected
A105185,Fiber latency spike between backbone nodes,Pune,Core Network,Critical,59,Ericsson,Re-routed traffic through alternate path,2025-02-24 00:15:00,46748 users affected
A105186,Backhaul congestion detected,Kochi,Fiber,Medium,201,Nokia,Applied traffic engineering optimization,2025-02-24 00:30:00,35819 users affected
A105187,Multiple BTS synchronization failures,Hyderabad,IMS,High,129,Juniper,Reconfigured timing source and synchronization settings,2025-02-24 00:45:00,27365 users affected
A105188,5G users unable to establish data sessions,Bangalore,5G,Medium,215,Juniper,Restarted packet gateway and validated connectivity,2025-02-24 01:00:00,27439 users affected
A105189,Fiber latency spike between backbone nodes,Kolkata,IMS,High,216,Cisco,Re-routed traffic through alternate path,2025-02-24 01:15:00,16503 users affected
A105190,Fiber latency spike between backbone nodes,Bangalore,4G,Critical,113,Nokia,Re-routed traffic through alternate path,2025-02-24 01:30:00,37384 users affected
A105191,Fiber latency spike between backbone nodes,Pune,5G,Low,118,Cisco,Re-routed traffic through alternate path,2025-02-24 01:45:00,25044 users affected
A105192,Increased call drops after configuration update,Kolkata,Core Network,Medium,160,Ericsson,Rolled back configuration and monitored KPIs,2025-02-24 02:00:00,2933 users affected
A105193,Increased call drops after configuration update,Mumbai,5G,Critical,178,Ericsson,Rolled back configuration and monitored KPIs,2025-02-24 02:15:00,7565 users affected
A105194,Multiple BTS synchronization failures,Delhi,IMS,High,58,Ericsson,Reconfigured timing source and synchronization settings,2025-02-24 02:30:00,17070 users affected
A105195,Backhaul congestion detected,Chennai,Core Network,Medium,126,Nokia,Applied traffic engineering optimization,2025-02-24 02:45:00,11221 users affected
A105196,Increased call drops after configuration update,Hyderabad,4G,High,54,Juniper,Rolled back configuration and monitored KPIs,2025-02-24 03:00:00,45448 users affected
A105197,Increased call drops after configuration update,Kolkata,IMS,High,45,Nokia,Rolled back configuration and monitored KPIs,2025-02-24 03:15:00,38379 users affected
A105198,Increased call drops after configuration update,Bangalore,Core Network,Low,91,Ericsson,Rolled back configuration and monitored KPIs,2025-02-24 03:30:00,15201 users affected
A105199,Fiber latency spike between backbone nodes,Bangalore,IMS,Low,111,Nokia,Re-routed traffic through alternate path,2025-02-24 03:45:00,3260 users affected
A105200,Fiber latency spike between backbone nodes,Ahmedabad,Fiber,Medium,172,Nokia,Re-routed traffic through alternate path,2025-02-24 04:00:00,30862 users affected
A105201,Backhaul congestion detected,Kochi,IMS,High,85,Huawei,Applied traffic engineering optimization,2025-02-24 04:15:00,19248 users affected
A105202,Backhaul congestion detected,Mumbai,IMS,High,142,Nokia,Applied traffic engineering optimization,2025-02-24 04:30:00,29657 users affected
A105203,5G users unable to establish data sessions,Jaipur,5G,Medium,43,Ericsson,Restarted packet gateway and validated connectivity,2025-02-24 04:45:00,10905 users affected
A105204,Fiber latency spike between backbone nodes,Bangalore,Fiber,Medium,152,Huawei,Re-routed traffic through alternate path,2025-02-24 05:00:00,36768 users affected
A105205,Core authentication service failures,Kochi,Fiber,High,98,Nokia,Restarted authentication cluster,2025-02-24 05:15:00,33482 users affected
A105206,Packet gateway overload during peak traffic,Kolkata,5G,Medium,8,Cisco,Added capacity and balanced traffic,2025-02-24 05:30:00,37715 users affected
A105207,Packet gateway overload during peak traffic,Delhi,Fiber,Medium,182,Nokia,Added capacity and balanced traffic,2025-02-24 05:45:00,41632 users affected
A105208,Radio link failures across sectors,Ahmedabad,Fiber,Medium,120,Cisco,Replaced faulty radio module,2025-02-24 06:00:00,36552 users affected
A105209,Backhaul congestion detected,Bangalore,Core Network,Medium,142,Ericsson,Applied traffic engineering optimization,2025-02-24 06:15:00,17596 users affected
A105210,Intermittent voice service degradation,Ahmedabad,Core Network,Medium,86,Ericsson,Adjusted radio and QoS parameters,2025-02-24 06:30:00,31862 users affected
A105211,Core authentication service failures,Jaipur,IMS,Low,236,Juniper,Restarted authentication cluster,2025-02-24 06:45:00,40792 users affected
A105212,Backhaul congestion detected,Delhi,4G,Critical,44,Cisco,Applied traffic engineering optimization,2025-02-24 07:00:00,36266 users affected
A105213,DNS resolution issues impacting services,Jaipur,4G,Low,158,Cisco,Updated DNS configuration and cache,2025-02-24 07:15:00,9434 users affected
A105214,Increased call drops after configuration update,Delhi,5G,High,198,Cisco,Rolled back configuration and monitored KPIs,2025-02-24 07:30:00,25250 users affected
A105215,5G users unable to establish data sessions,Chennai,IMS,Low,55,Cisco,Restarted packet gateway and validated connectivity,2025-02-24 07:45:00,32789 users affected
A105216,5G users unable to establish data sessions,Kolkata,IMS,Medium,191,Juniper,Restarted packet gateway and validated connectivity,2025-02-24 08:00:00,47504 users affected
A105217,5G users unable to establish data sessions,Kolkata,Core Network,High,24,Huawei,Restarted packet gateway and validated connectivity,2025-02-24 08:15:00,45718 users affected
A105218,Backhaul congestion detected,Chennai,4G,Critical,152,Cisco,Applied traffic engineering optimization,2025-02-24 08:30:00,24596 users affected
A105219,Intermittent voice service degradation,Mumbai,Fiber,Medium,234,Nokia,Adjusted radio and QoS parameters,2025-02-24 08:45:00,8574 users affected
A105220,DNS resolution issues impacting services,Delhi,5G,High,65,Cisco,Updated DNS configuration and cache,2025-02-24 09:00:00,24950 users affected
A105221,5G users unable to establish data sessions,Kochi,IMS,Low,159,Huawei,Restarted packet gateway and validated connectivity,2025-02-24 09:15:00,6109 users affected
A105222,DNS resolution issues impacting services,Chennai,Core Network,Low,117,Ericsson,Updated DNS configuration and cache,2025-02-24 09:30:00,681 users affected
A105223,DNS resolution issues impacting services,Ahmedabad,5G,High,180,Huawei,Updated DNS configuration and cache,2025-02-24 09:45:00,26739 users affected
A105224,Fiber latency spike between backbone nodes,Chennai,5G,Low,124,Cisco,Re-routed traffic through alternate path,2025-02-24 10:00:00,43023 users affected
A105225,Packet gateway overload during peak traffic,Kolkata,IMS,Low,62,Juniper,Added capacity and balanced traffic,2025-02-24 10:15:00,15241 users affected
A105226,Radio link failures across sectors,Ahmedabad,4G,High,157,Huawei,Replaced faulty radio module,2025-02-24 10:30:00,25358 users affected
A105227,Core authentication service failures,Chennai,5G,Low,18,Ericsson,Restarted authentication cluster,2025-02-24 10:45:00,21964 users affected
A105228,Intermittent voice service degradation,Ahmedabad,5G,Critical,18,Ericsson,Adjusted radio and QoS parameters,2025-02-24 11:00:00,44821 users affected
A105229,Backhaul congestion detected,Mumbai,5G,High,97,Huawei,Applied traffic engineering optimization,2025-02-24 11:15:00,2340 users affected
A105230,5G users unable to establish data sessions,Kochi,Core Network,Low,175,Nokia,Restarted packet gateway and validated connectivity,2025-02-24 11:30:00,19443 users affected
A105231,Multiple BTS synchronization failures,Bangalore,5G,High,163,Ericsson,Reconfigured timing source and synchronization settings,2025-02-24 11:45:00,12009 users affected
A105232,Fiber latency spike between backbone nodes,Pune,IMS,High,231,Juniper,Re-routed traffic through alternate path,2025-02-24 12:00:00,31345 users affected
A105233,Backhaul congestion detected,Pune,4G,Medium,122,Juniper,Applied traffic engineering optimization,2025-02-24 12:15:00,44700 users affected
A105234,Core authentication service failures,Ahmedabad,Fiber,Medium,226,Huawei,Restarted authentication cluster,2025-02-24 12:30:00,49551 users affected
A105235,Fiber latency spike between backbone nodes,Kochi,Fiber,Medium,103,Nokia,Re-routed traffic through alternate path,2025-02-24 12:45:00,43957 users affected
A105236,5G users unable to establish data sessions,Chennai,Fiber,Medium,108,Nokia,Restarted packet gateway and validated connectivity,2025-02-24 13:00:00,19126 users affected
A105237,Backhaul congestion detected,Pune,5G,Medium,208,Nokia,Applied traffic engineering optimization,2025-02-24 13:15:00,45060 users affected
A105238,Multiple BTS synchronization failures,Hyderabad,Core Network,Medium,204,Cisco,Reconfigured timing source and synchronization settings,2025-02-24 13:30:00,40647 users affected
A105239,Core authentication service failures,Kochi,Core Network,High,202,Cisco,Restarted authentication cluster,2025-02-24 13:45:00,45505 users affected
A105240,DNS resolution issues impacting services,Bangalore,IMS,Low,178,Huawei,Updated DNS configuration and cache,2025-02-24 14:00:00,25188 users affected
A105241,Radio link failures across sectors,Delhi,IMS,Medium,27,Ericsson,Replaced faulty radio module,2025-02-24 14:15:00,30502 users affected
A105242,Radio link failures across sectors,Kolkata,IMS,Medium,162,Juniper,Replaced faulty radio module,2025-02-24 14:30:00,47921 users affected
A105243,Increased call drops after configuration update,Bangalore,IMS,Medium,155,Ericsson,Rolled back configuration and monitored KPIs,2025-02-24 14:45:00,40626 users affected
A105244,Multiple BTS synchronization failures,Jaipur,Core Network,Critical,209,Nokia,Reconfigured timing source and synchronization settings,2025-02-24 15:00:00,22612 users affected
A105245,Packet gateway overload during peak traffic,Ahmedabad,Fiber,High,177,Huawei,Added capacity and balanced traffic,2025-02-24 15:15:00,23797 users affected
A105246,Radio link failures across sectors,Jaipur,Core Network,Low,163,Nokia,Replaced faulty radio module,2025-02-24 15:30:00,38350 users affected
A105247,Fiber latency spike between backbone nodes,Pune,4G,Medium,200,Cisco,Re-routed traffic through alternate path,2025-02-24 15:45:00,16457 users affected
A105248,Intermittent voice service degradation,Chennai,5G,Low,235,Juniper,Adjusted radio and QoS parameters,2025-02-24 16:00:00,8138 users affected
A105249,Radio link failures across sectors,Jaipur,Fiber,High,225,Cisco,Replaced faulty radio module,2025-02-24 16:15:00,5141 users affected
A105250,Core authentication service failures,Pune,IMS,Critical,161,Nokia,Restarted authentication cluster,2025-02-24 16:30:00,36800 users affected
A105251,Fiber latency spike between backbone nodes,Kolkata,5G,Low,96,Juniper,Re-routed traffic through alternate path,2025-02-24 16:45:00,38306 users affected
A105252,Multiple BTS synchronization failures,Hyderabad,Fiber,Low,173,Juniper,Reconfigured timing source and synchronization settings,2025-02-24 17:00:00,30250 users affected
A105253,5G users unable to establish data sessions,Mumbai,Core Network,Critical,15,Huawei,Restarted packet gateway and validated connectivity,2025-02-24 17:15:00,10736 users affected
A105254,Fiber latency spike between backbone nodes,Mumbai,5G,Medium,131,Huawei,Re-routed traffic through alternate path,2025-02-24 17:30:00,43930 users affected
A105255,Radio link failures across sectors,Kochi,IMS,Medium,216,Cisco,Replaced faulty radio module,2025-02-24 17:45:00,11245 users affected
A105256,DNS resolution issues impacting services,Mumbai,5G,Critical,188,Huawei,Updated DNS configuration and cache,2025-02-24 18:00:00,40461 users affected
A105257,Backhaul congestion detected,Jaipur,Fiber,Critical,70,Cisco,Applied traffic engineering optimization,2025-02-24 18:15:00,40401 users affected
A105258,Packet gateway overload during peak traffic,Kochi,4G,Medium,80,Cisco,Added capacity and balanced traffic,2025-02-24 18:30:00,11936 users affected
A105259,Increased call drops after configuration update,Ahmedabad,4G,Medium,145,Ericsson,Rolled back configuration and monitored KPIs,2025-02-24 18:45:00,17019 users affected
A105260,Packet gateway overload during peak traffic,Ahmedabad,Fiber,Medium,122,Juniper,Added capacity and balanced traffic,2025-02-24 19:00:00,12503 users affected
A105261,5G users unable to establish data sessions,Kochi,4G,High,93,Cisco,Restarted packet gateway and validated connectivity,2025-02-24 19:15:00,9940 users affected
A105262,Backhaul congestion detected,Kochi,IMS,Critical,219,Juniper,Applied traffic engineering optimization,2025-02-24 19:30:00,28540 users affected
A105263,Intermittent voice service degradation,Ahmedabad,Core Network,Medium,143,Huawei,Adjusted radio and QoS parameters,2025-02-24 19:45:00,34889 users affected
A105264,Packet gateway overload during peak traffic,Ahmedabad,Fiber,Medium,136,Ericsson,Added capacity and balanced traffic,2025-02-24 20:00:00,17407 users affected
A105265,Multiple BTS synchronization failures,Mumbai,IMS,Medium,34,Nokia,Reconfigured timing source and synchronization settings,2025-02-24 20:15:00,40501 users affected
A105266,Core authentication service failures,Pune,IMS,Critical,239,Cisco,Restarted authentication cluster,2025-02-24 20:30:00,713 users affected
A105267,Fiber latency spike between backbone nodes,Chennai,IMS,High,90,Nokia,Re-routed traffic through alternate path,2025-02-24 20:45:00,43982 users affected
A105268,Packet gateway overload during peak traffic,Kochi,5G,Medium,68,Ericsson,Added capacity and balanced traffic,2025-02-24 21:00:00,34312 users affected
A105269,Fiber latency spike between backbone nodes,Delhi,Fiber,High,220,Cisco,Re-routed traffic through alternate path,2025-02-24 21:15:00,35102 users affected
A105270,Intermittent voice service degradation,Pune,Core Network,Medium,189,Ericsson,Adjusted radio and QoS parameters,2025-02-24 21:30:00,44348 users affected
A105271,Increased call drops after configuration update,Kolkata,4G,Critical,109,Nokia,Rolled back configuration and monitored KPIs,2025-02-24 21:45:00,36832 users affected
A105272,Multiple BTS synchronization failures,Bangalore,Core Network,Critical,20,Huawei,Reconfigured timing source and synchronization settings,2025-02-24 22:00:00,30996 users affected
A105273,Intermittent voice service degradation,Hyderabad,5G,Medium,12,Cisco,Adjusted radio and QoS parameters,2025-02-24 22:15:00,21214 users affected
A105274,5G users unable to establish data sessions,Delhi,4G,Low,38,Nokia,Restarted packet gateway and validated connectivity,2025-02-24 22:30:00,29959 users affected
A105275,5G users unable to establish data sessions,Mumbai,Core Network,Medium,117,Ericsson,Restarted packet gateway and validated connectivity,2025-02-24 22:45:00,44749 users affected
A105276,DNS resolution issues impacting services,Delhi,Fiber,Medium,171,Cisco,Updated DNS configuration and cache,2025-02-24 23:00:00,11113 users affected
A105277,Radio link failures across sectors,Chennai,4G,Medium,225,Ericsson,Replaced faulty radio module,2025-02-24 23:15:00,4604 users affected
A105278,Multiple BTS synchronization failures,Jaipur,4G,Medium,8,Juniper,Reconfigured timing source and synchronization settings,2025-02-24 23:30:00,32713 users affected
A105279,Backhaul congestion detected,Kolkata,Core Network,Medium,209,Ericsson,Applied traffic engineering optimization,2025-02-24 23:45:00,3612 users affected
A105280,Radio link failures across sectors,Kochi,IMS,High,81,Huawei,Replaced faulty radio module,2025-02-25 00:00:00,23222 users affected
A105281,DNS resolution issues impacting services,Kolkata,Fiber,Medium,64,Huawei,Updated DNS configuration and cache,2025-02-25 00:15:00,23676 users affected
A105282,Increased call drops after configuration update,Jaipur,IMS,Medium,12,Nokia,Rolled back configuration and monitored KPIs,2025-02-25 00:30:00,11329 users affected
A105283,Radio link failures across sectors,Jaipur,IMS,Low,48,Cisco,Replaced faulty radio module,2025-02-25 00:45:00,43935 users affected
A105284,Core authentication service failures,Kochi,Fiber,High,238,Cisco,Restarted authentication cluster,2025-02-25 01:00:00,21215 users affected
A105285,Intermittent voice service degradation,Delhi,4G,Critical,160,Juniper,Adjusted radio and QoS parameters,2025-02-25 01:15:00,34970 users affected
A105286,DNS resolution issues impacting services,Delhi,Core Network,Critical,182,Ericsson,Updated DNS configuration and cache,2025-02-25 01:30:00,35405 users affected
A105287,Radio link failures across sectors,Hyderabad,4G,Low,67,Juniper,Replaced faulty radio module,2025-02-25 01:45:00,5693 users affected
A105288,DNS resolution issues impacting services,Chennai,4G,High,236,Nokia,Updated DNS configuration and cache,2025-02-25 02:00:00,30664 users affected
A105289,Fiber latency spike between backbone nodes,Kolkata,IMS,Critical,58,Cisco,Re-routed traffic through alternate path,2025-02-25 02:15:00,28850 users affected
A105290,Packet gateway overload during peak traffic,Ahmedabad,IMS,Low,118,Cisco,Added capacity and balanced traffic,2025-02-25 02:30:00,49584 users affected
A105291,Fiber latency spike between backbone nodes,Pune,4G,Medium,143,Cisco,Re-routed traffic through alternate path,2025-02-25 02:45:00,46534 users affected
A105292,Fiber latency spike between backbone nodes,Bangalore,4G,Medium,194,Nokia,Re-routed traffic through alternate path,2025-02-25 03:00:00,25319 users affected
A105293,5G users unable to establish data sessions,Ahmedabad,IMS,Medium,238,Nokia,Restarted packet gateway and validated connectivity,2025-02-25 03:15:00,32161 users affected
A105294,Packet gateway overload during peak traffic,Bangalore,Core Network,Medium,25,Nokia,Added capacity and balanced traffic,2025-02-25 03:30:00,49218 users affected
A105295,DNS resolution issues impacting services,Pune,Fiber,Medium,61,Cisco,Updated DNS configuration and cache,2025-02-25 03:45:00,17929 users affected
A105296,Multiple BTS synchronization failures,Hyderabad,4G,Medium,113,Cisco,Reconfigured timing source and synchronization settings,2025-02-25 04:00:00,11869 users affected
A105297,Backhaul congestion detected,Bangalore,Fiber,High,201,Huawei,Applied traffic engineering optimization,2025-02-25 04:15:00,2895 users affected
A105298,Multiple BTS synchronization failures,Kochi,Core Network,Medium,96,Nokia,Reconfigured timing source and synchronization settings,2025-02-25 04:30:00,46749 users affected
A105299,5G users unable to establish data sessions,Hyderabad,4G,Critical,203,Nokia,Restarted packet gateway and validated connectivity,2025-02-25 04:45:00,30796 users affected
A105300,DNS resolution issues impacting services,Bangalore,Fiber,Medium,212,Nokia,Updated DNS configuration and cache,2025-02-25 05:00:00,29870 users affected
A105301,Packet gateway overload during peak traffic,Pune,Fiber,Low,191,Huawei,Added capacity and balanced traffic,2025-02-25 05:15:00,10487 users affected
A105302,Packet gateway overload during peak traffic,Hyderabad,IMS,Critical,138,Cisco,Added capacity and balanced traffic,2025-02-25 05:30:00,40059 users affected
A105303,Backhaul congestion detected,Chennai,Core Network,High,80,Cisco,Applied traffic engineering optimization,2025-02-25 05:45:00,7332 users affected
A105304,DNS resolution issues impacting services,Kochi,Core Network,Medium,22,Huawei,Updated DNS configuration and cache,2025-02-25 06:00:00,24072 users affected
A105305,Core authentication service failures,Jaipur,Core Network,Critical,122,Huawei,Restarted authentication cluster,2025-02-25 06:15:00,15759 users affected
A105306,Core authentication service failures,Jaipur,Fiber,High,81,Cisco,Restarted authentication cluster,2025-02-25 06:30:00,18754 users affected
A105307,Backhaul congestion detected,Mumbai,IMS,High,58,Ericsson,Applied traffic engineering optimization,2025-02-25 06:45:00,12782 users affected
A105308,Fiber latency spike between backbone nodes,Pune,IMS,Medium,159,Cisco,Re-routed traffic through alternate path,2025-02-25 07:00:00,22146 users affected
A105309,Backhaul congestion detected,Mumbai,4G,Low,173,Juniper,Applied traffic engineering optimization,2025-02-25 07:15:00,28237 users affected
A105310,Packet gateway overload during peak traffic,Delhi,4G,Critical,154,Cisco,Added capacity and balanced traffic,2025-02-25 07:30:00,39351 users affected
A105311,Packet gateway overload during peak traffic,Jaipur,IMS,Low,110,Huawei,Added capacity and balanced traffic,2025-02-25 07:45:00,2074 users affected
A105312,Multiple BTS synchronization failures,Bangalore,4G,Low,37,Nokia,Reconfigured timing source and synchronization settings,2025-02-25 08:00:00,47581 users affected
A105313,Intermittent voice service degradation,Hyderabad,IMS,Medium,182,Cisco,Adjusted radio and QoS parameters,2025-02-25 08:15:00,8189 users affected
A105314,Increased call drops after configuration update,Jaipur,4G,Critical,101,Nokia,Rolled back configuration and monitored KPIs,2025-02-25 08:30:00,9922 users affected
A105315,Radio link failures across sectors,Pune,IMS,Medium,164,Ericsson,Replaced faulty radio module,2025-02-25 08:45:00,3995 users affected
A105316,5G users unable to establish data sessions,Pune,4G,Medium,9,Nokia,Restarted packet gateway and validated connectivity,2025-02-25 09:00:00,8165 users affected
A105317,Backhaul congestion detected,Pune,Core Network,Medium,211,Cisco,Applied traffic engineering optimization,2025-02-25 09:15:00,13458 users affected
A105318,5G users unable to establish data sessions,Ahmedabad,4G,Low,172,Juniper,Restarted packet gateway and validated connectivity,2025-02-25 09:30:00,29981 users affected
A105319,Backhaul congestion detected,Pune,IMS,Low,86,Cisco,Applied traffic engineering optimization,2025-02-25 09:45:00,25467 users affected
